B,L,D,C1 Load,R1 Resistance,C2 Load,R2 Resistance,Volume,Price
0.32,0.62,3.8,533.5704,856.3043962,415.02,419.2907431,0.0992,11408
0.32,0.62,3.85,533.70432,863.5817262,415.02,422.8640652,0.0992,11408
0.32,0.62,3.9,533.83824,870.8590563,415.02,426.4373873,0.0992,11408
0.31,0.64,3.9,533.83824,858.5446179,415.02,421.1146891,0.0992,11408
0.32,0.62,3.95,533.97216,878.1363863,415.02,430.0107094,0.0992,11408
0.31,0.64,3.95,533.97216,865.7196789,415.02,424.6437281,0.0992,11408
0.32,0.62,4,534.10608,885.4137164,415.02,433.5840315,0.0992,11408
0.31,0.64,4,534.10608,872.8947399,415.02,428.1727671,0.0992,11408
0.39,0.51,3.8,533.6109,952.9168514,415.02,461.1945155,0.09945,11436.75
0.39,0.51,3.85,533.7451575,961.0151211,415.02,465.1243736,0.09945,11436.75
0.39,0.51,3.9,533.879415,969.1133908,415.02,469.0542316,0.09945,11436.75
0.39,0.51,3.95,534.0136725,977.2116605,415.02,472.9840897,0.09945,11436.75
0.39,0.51,4,534.14793,985.3099302,415.02,476.9139478,0.09945,11436.75
0.35,0.57,3.8,533.6595,898.5123312,415.02,437.8097007,0.09975,11471.25
0.35,0.57,3.85,533.7941625,906.1470799,415.02,441.5401281,0.09975,11471.25
0.35,0.57,3.9,533.928825,913.7818286,415.02,445.2705555,0.09975,11471.25
0.35,0.57,3.95,534.0634875,921.4165773,415.02,449.0009829,0.09975,11471.25
0.35,0.57,4,534.19815,929.0513261,415.02,452.7314103,0.09975,11471.25
0.37,0.54,3.8,533.6838,927.0128504,415.02,450.2092148,0.0999,11488.5
0.37,0.54,3.85,533.818665,934.8898473,415.02,454.0451756,0.0999,11488.5
0.37,0.54,3.9,533.95353,942.7668443,415.02,457.8811364,0.0999,11488.5
0.37,0.54,3.95,534.088395,950.6438412,415.02,461.7170972,0.0999,11488.5
0.37,0.54,4,534.22326,958.5208382,415.02,465.5530579,0.0999,11488.5
0.4,0.5,3.8,533.7,971.6359528,415.02,469.5625823,0.1,11500
0.4,0.5,3.85,533.835,979.8935965,415.02,473.563791,0.1,11500
0.4,0.5,3.9,533.97,988.1512401,415.02,477.5649998,0.1,11500
0.4,0.5,3.95,534.105,996.4088837,415.02,481.5662085,0.1,11500
0.4,0.5,4,534.24,1004.666527,415.02,485.5674173,0.1,11500
0.29,0.69,4,534.24837,854.8731561,415.02,420.8196192,0.10005,11505.75
0.34,0.59,3.8,533.7486,889.0062827,415.02,433.9698561,0.1003,11534.5
0.34,0.59,3.85,533.884005,896.5601543,415.02,437.667604,0.1003,11534.5
0.34,0.59,3.9,534.01941,904.114026,415.02,441.3653519,0.1003,11534.5
0.34,0.59,3.95,534.154815,911.6678976,415.02,445.0630998,0.1003,11534.5
0.34,0.59,4,534.29022,919.2217693,415.02,448.7608477,0.1003,11534.5
0.41,0.49,3.8,533.7729,990.0452145,415.02,477.7482703,0.10045,11551.75
0.41,0.49,3.85,533.9085075,998.4598184,415.02,481.8193591,0.10045,11551.75
0.41,0.49,3.9,534.044115,1006.874422,415.02,485.8904478,0.10045,11551.75
0.41,0.49,3.95,534.1797225,1015.289026,415.02,489.9615365,0.10045,11551.75
0.41,0.49,4,534.31533,1023.70363,415.02,494.0326252,0.10045,11551.75
0.3,0.67,3.9,534.05235,855.4600075,415.02,420.435104,0.1005,11557.5
0.3,0.67,3.95,534.188025,862.6096305,415.02,423.9586609,0.1005,11557.5
0.3,0.67,4,534.3237,869.7592535,415.02,427.4822179,0.1005,11557.5
0.33,0.61,3.8,533.8053,878.5149807,415.02,429.606532,0.10065,11574.75
0.33,0.61,3.85,533.9411775,885.9799012,415.02,433.2672531,0.10065,11574.75
0.33,0.61,3.9,534.077055,893.4448218,415.02,436.9279743,0.10065,11574.75
0.33,0.61,3.95,534.2129325,900.9097423,415.02,440.5886954,0.10065,11574.75
0.33,0.61,4,534.34881,908.3746629,415.02,444.2494165,0.10065,11574.75
0.38,0.53,3.8,533.8134,946.6915994,415.02,459.1134812,0.1007,11580.5
0.38,0.53,3.85,533.949345,954.7356279,415.02,463.0251724,0.1007,11580.5
0.38,0.53,3.9,534.08529,962.7796563,415.02,466.9368636,0.1007,11580.5
0.38,0.53,3.95,534.221235,970.8236848,415.02,470.8485549,0.1007,11580.5
0.38,0.53,4,534.35718,978.8677132,415.02,474.7602461,0.1007,11580.5
0.31,0.65,3.8,533.8215,854.5890993,415.02,419.3143683,0.10075,11586.25
0.31,0.65,3.85,533.9575125,861.8518956,415.02,422.8879939,0.10075,11586.25
0.31,0.65,3.9,534.093525,869.1146918,415.02,426.4616196,0.10075,11586.25
0.31,0.65,3.95,534.2295375,876.377488,415.02,430.0352452,0.10075,11586.25
0.31,0.65,4,534.36555,883.6402843,415.02,433.6088708,0.10075,11586.25
0.42,0.48,3.8,533.8296,1008.142873,415.02,485.7508842,0.1008,11592
0.36,0.56,3.8,533.8296,919.1418632,415.02,447.2466706,0.1008,11592
0.32,0.63,3.8,533.8296,867.041546,415.02,424.7209592,0.1008,11592
0.42,0.48,3.85,533.96568,1016.712023,415.02,489.8903821,0.1008,11592
0.36,0.56,3.85,533.96568,926.951301,415.02,451.0572082,0.1008,11592
0.32,0.63,3.85,533.96568,874.4094414,415.02,428.3403062,0.1008,11592
0.42,0.48,3.9,534.10176,1025.281173,415.02,494.02988,0.1008,11592
0.36,0.56,3.9,534.10176,934.7607388,415.02,454.8677459,0.1008,11592
0.32,0.63,3.9,534.10176,881.7773368,415.02,431.9596532,0.1008,11592
0.42,0.48,3.95,534.23784,1033.850324,415.02,498.1693779,0.1008,11592
0.36,0.56,3.95,534.23784,942.5701766,415.02,458.6782835,0.1008,11592
0.32,0.63,3.95,534.23784,889.1452322,415.02,435.5790002,0.1008,11592
0.42,0.48,4,534.37392,1042.419474,415.02,502.3088758,0.1008,11592
0.36,0.56,4,534.37392,950.3796144,415.02,462.4888211,0.1008,11592
0.32,0.63,4,534.37392,896.5131276,415.02,439.1983473,0.1008,11592
0.28,0.72,4,534.37392,848.67177,415.02,418.5248432,0.1008,11592
0.43,0.47,3.8,533.8701,1025.927163,415.02,493.569728,0.10105,11620.75
0.43,0.47,3.85,534.0065175,1034.648447,415.02,497.7761644,0.10105,11620.75
0.43,0.47,3.9,534.142935,1043.36973,415.02,501.9826008,0.10105,11620.75
0.43,0.47,3.95,534.2793525,1052.091013,415.02,506.1890372,0.10105,11620.75
0.43,0.47,4,534.41577,1060.812296,415.02,510.3954735,0.10105,11620.75
0.44,0.46,3.8,533.8944,1043.396323,415.02,501.2041064,0.1012,11638
0.44,0.46,3.85,534.03102,1052.267325,415.02,505.4760104,0.1012,11638
0.44,0.46,3.9,534.16764,1061.138327,415.02,509.7479145,0.1012,11638
0.44,0.46,3.95,534.30426,1070.00933,415.02,514.0198186,0.1012,11638
0.44,0.46,4,534.44088,1078.880332,415.02,518.2917227,0.1012,11638
0.45,0.45,3.8,533.9025,1060.548587,415.02,508.6533235,0.10125,11643.75
0.45,0.45,3.85,534.0391875,1069.566895,415.02,512.9892246,0.10125,11643.75
0.45,0.45,3.9,534.175875,1078.585202,415.02,517.3251256,0.10125,11643.75
0.45,0.45,3.95,534.3125625,1087.60351,415.02,521.6610267,0.10125,11643.75
0.45,0.45,4,534.44925,1096.621818,415.02,525.9969277,0.10125,11643.75
0.39,0.52,3.8,533.9268,966.0644889,415.02,467.8369384,0.1014,11661
0.39,0.52,3.85,534.06369,974.2731351,415.02,471.8228894,0.1014,11661
0.39,0.52,3.9,534.20058,982.4817814,415.02,475.8088404,0.1014,11661
0.39,0.52,3.95,534.33747,990.6904276,415.02,479.7947913,0.1014,11661
0.39,0.52,4,534.47436,998.8990738,415.02,483.7807423,0.1014,11661
0.35,0.58,3.8,533.943,910.2798335,415.02,443.7583638,0.1015,11672.5
0.35,0.58,3.85,534.080025,918.0136381,415.02,447.539131,0.1015,11672.5
0.35,0.58,3.9,534.21705,925.7474426,415.02,451.3198981,0.1015,11672.5
0.29,0.7,3.9,534.21705,850.6914221,415.02,418.8781318,0.1015,11672.5
0.35,0.58,3.95,534.354075,933.4812472,415.02,455.1006653,0.1015,11672.5
0.29,0.7,3.95,534.354075,857.8018728,415.02,422.3889828,0.1015,11672.5
0.35,0.58,4,534.4911,941.2150518,415.02,458.8814325,0.1015,11672.5
0.29,0.7,4,534.4911,864.9123234,415.02,425.8998339,0.1015,11672.5
0.37,0.55,3.8,533.9835,939.4695157,415.02,456.5044011,0.10175,11701.25
0.37,0.55,3.85,534.1208625,947.4512288,415.02,460.3935782,0.10175,11701.25
0.37,0.55,3.9,534.258225,955.432942,415.02,464.2827553,0.10175,11701.25
0.37,0.55,3.95,534.3955875,963.4146551,415.02,468.1719324,0.10175,11701.25
0.37,0.55,4,534.53295,971.3963683,415.02,472.0611095,0.10175,11701.25
0.4,0.51,3.8,534.024,985.1297548,415.02,476.3788911,0.102,11730
0.34,0.6,3.8,534.024,900.4298818,415.02,439.7455252,0.102,11730
0.3,0.68,3.8,534.024,851.213271,415.02,418.4734667,0.102,11730
0.4,0.51,3.85,534.1617,993.5006051,415.02,480.437631,0.102,11730
0.34,0.6,3.85,534.1617,908.0799792,415.02,443.4921746,0.102,11730
0.3,0.68,3.85,534.1617,858.4477991,415.02,422.040172,0.102,11730
0.4,0.51,3.9,534.2994,1001.871455,415.02,484.4963709,0.102,11730
0.34,0.6,3.9,534.2994,915.7300765,415.02,447.238824,0.102,11730
0.3,0.68,3.9,534.2994,865.6823271,415.02,425.6068773,0.102,11730
0.4,0.51,3.95,534.4371,1010.242306,415.02,488.5551109,0.102,11730
0.34,0.6,3.95,534.4371,923.3801739,415.02,450.9854733,0.102,11730
0.3,0.68,3.95,534.4371,872.9168552,415.02,429.1735826,0.102,11730
0.4,0.51,4,534.5748,1018.613156,415.02,492.6138508,0.102,11730
0.34,0.6,4,534.5748,931.0302712,415.02,454.7321227,0.102,11730
0.3,0.68,4,534.5748,880.1513832,415.02,432.7402879,0.102,11730
0.28,0.73,3.95,534.47031,851.3008833,415.02,419.9364596,0.1022,11753
0.28,0.73,4,534.60828,858.3584272,415.02,423.4273809,0.1022,11753
0.33,0.62,3.8,534.0726,889.595129,415.02,435.2093854,0.1023,11764.5
0.31,0.66,3.8,534.0726,864.9837029,415.02,424.5721254,0.1023,11764.5
0.33,0.62,3.85,534.210705,897.1534451,415.02,438.9175697,0.1023,11764.5
0.31,0.66,3.85,534.210705,872.3342343,415.02,428.1903377,0.1023,11764.5
0.33,0.62,3.9,534.34881,904.7117612,415.02,442.625754,0.1023,11764.5
0.31,0.66,3.9,534.34881,879.6847658,415.02,431.80855,0.1023,11764.5
0.33,0.62,3.95,534.486915,912.2700773,415.02,446.3339384,0.1023,11764.5
0.31,0.66,3.95,534.486915,887.0352972,415.02,435.4267623,0.1023,11764.5
0.33,0.62,4,534.62502,919.8283934,415.02,450.0421227,0.1023,11764.5
0.31,0.66,4,534.62502,894.3858286,415.02,439.0449745,0.1023,11764.5
0.32,0.64,3.8,534.0888,877.7786958,415.02,430.1511752,0.1024,11776
0.32,0.64,3.85,534.22704,885.2371566,415.02,433.8165472,0.1024,11776
0.32,0.64,3.9,534.36528,892.6956174,415.02,437.4819191,0.1024,11776
0.32,0.64,3.95,534.50352,900.1540781,415.02,441.1472911,0.1024,11776
0.32,0.64,4,534.64176,907.6125389,415.02,444.812663,0.1024,11776
0.41,0.5,3.8,534.105,1003.885633,415.02,484.7386434,0.1025,11787.5
0.41,0.5,3.85,534.243375,1012.416274,415.02,488.8687016,0.1025,11787.5
0.41,0.5,3.9,534.38175,1020.946915,415.02,492.9987597,0.1025,11787.5
0.41,0.5,3.95,534.520125,1029.477555,415.02,497.1288179,0.1025,11787.5
0.41,0.5,4,534.6585,1038.008196,415.02,501.2588761,0.1025,11787.5
0.38,0.54,3.8,534.1212,959.4935247,415.02,465.5821966,0.1026,11799
0.36,0.57,3.8,534.1212,931.2537209,415.02,453.3685061,0.1026,11799
0.38,0.54,3.85,534.25971,967.6450995,415.02,469.5485424,0.1026,11799
0.36,0.57,3.85,534.25971,939.1650447,415.02,457.2308218,0.1026,11799
0.38,0.54,3.9,534.39822,975.7966743,415.02,473.5148883,0.1026,11799
0.36,0.57,3.9,534.39822,947.0763685,415.02,461.0931375,0.1026,11799
0.38,0.54,3.95,534.53673,983.9482491,415.02,477.4812341,0.1026,11799
0.36,0.57,3.95,534.53673,954.9876923,415.02,464.9554531,0.1026,11799
0.38,0.54,4,534.67524,992.099824,415.02,481.44758,0.1026,11799
0.36,0.57,4,534.67524,962.8990162,415.02,468.8177688,0.1026,11799
0.27,0.76,4,534.67524,850.1020424,415.02,420.0666248,0.1026,11799
0.42,0.49,3.8,534.1698,1022.33036,415.02,492.9154999,0.1029,11833.5
0.42,0.49,3.85,534.308715,1031.018378,415.02,497.1154055,0.1029,11833.5
0.42,0.49,3.9,534.44763,1039.706395,415.02,501.3153111,0.1029,11833.5
0.42,0.49,3.95,534.586545,1048.394413,415.02,505.5152168,0.1029,11833.5
0.42,0.49,4,534.72546,1057.08243,415.02,509.7151224,0.1029,11833.5
0.29,0.71,3.85,534.3168825,853.3739142,415.02,420.3223652,0.10295,11839.25
0.29,0.71,3.9,534.455865,860.5664397,415.02,423.8749263,0.10295,11839.25
0.29,0.71,3.95,534.5948475,867.7589652,415.02,427.4274874,0.10295,11839.25
0.29,0.71,4,534.73383,874.9514908,415.02,430.9800486,0.10295,11839.25
0.43,0.48,3.8,534.2184,1040.462172,415.02,500.9087647,0.1032,11868
0.43,0.48,3.85,534.35772,1049.305153,415.02,505.1770471,0.1032,11868
0.43,0.48,3.9,534.49704,1058.148133,415.02,509.4453295,0.1032,11868
0.43,0.48,3.95,534.63636,1066.991114,415.02,513.7136118,0.1032,11868
0.43,0.48,4,534.77568,1075.834094,415.02,517.9818942,0.1032,11868
0.35,0.59,3.8,534.2265,922.0473357,415.02,449.7070269,0.10325,11873.75
0.35,0.59,3.85,534.3658875,929.8801962,415.02,453.5381338,0.10325,11873.75
0.35,0.59,3.9,534.505275,937.7130567,415.02,457.3692408,0.10325,11873.75
0.35,0.59,3.95,534.6446625,945.5459171,415.02,461.2003477,0.10325,11873.75
0.35,0.59,4,534.78405,953.3787776,415.02,465.0314546,0.10325,11873.75
0.39,0.53,3.8,534.2427,979.2121263,415.02,474.4793614,0.10335,11885.25
0.39,0.53,3.85,534.3822225,987.5311491,415.02,478.5214052,0.10335,11885.25
0.39,0.53,3.9,534.521745,995.8501719,415.02,482.5634491,0.10335,11885.25
0.39,0.53,3.95,534.6612675,1004.169195,415.02,486.6054929,0.10335,11885.25
0.39,0.53,4,534.80079,1012.488217,415.02,490.6475368,0.10335,11885.25
0.44,0.47,3.8,534.2508,1058.279305,415.02,508.7177424,0.1034,11891
0.44,0.47,3.85,534.39039,1067.274835,415.02,513.0529308,0.1034,11891
0.44,0.47,3.9,534.52998,1076.270365,415.02,517.3881191,0.1034,11891
0.44,0.47,3.95,534.66957,1085.265895,415.02,521.7233075,0.1034,11891
0.44,0.47,4,534.80916,1094.261424,415.02,526.0584959,0.1034,11891
0.45,0.46,3.8,534.267,1075.779995,415.02,516.3417373,0.1035,11902.5
0.3,0.69,3.8,534.267,861.2657806,415.02,423.5589432,0.1035,11902.5
0.45,0.46,3.85,534.406725,1084.925661,415.02,520.7423609,0.1035,11902.5
0.3,0.69,3.85,534.406725,868.5852137,415.02,427.1687969,0.1035,11902.5
0.45,0.46,3.9,534.54645,1094.071326,415.02,525.1429845,0.1035,11902.5
0.3,0.69,3.9,534.54645,875.9046467,415.02,430.7786506,0.1035,11902.5
0.45,0.46,3.95,534.686175,1103.216991,415.02,529.5436081,0.1035,11902.5
0.3,0.69,3.95,534.686175,883.2240798,415.02,434.3885042,0.1035,11902.5
0.45,0.46,4,534.8259,1112.362657,415.02,533.9442317,0.1035,11902.5
0.3,0.69,4,534.8259,890.5435129,415.02,437.9983579,0.1035,11902.5
0.37,0.56,3.8,534.2832,951.926181,415.02,462.7995874,0.1036,11914
0.37,0.56,3.85,534.42306,960.0126104,415.02,466.7419808,0.1036,11914
0.37,0.56,3.9,534.56292,968.0990397,415.02,470.6843743,0.1036,11914
0.28,0.74,3.9,534.56292,853.7715073,415.02,421.2675325,0.1036,11914
0.37,0.56,3.95,534.70278,976.1854691,415.02,474.6267677,0.1036,11914
0.28,0.74,3.95,534.70278,860.9082958,415.02,424.7987256,0.1036,11914
0.37,0.56,4,534.84264,984.2718984,415.02,478.5691611,0.1036,11914
0.28,0.74,4,534.84264,868.0450844,415.02,428.3299186,0.1036,11914
0.34,0.61,3.8,534.2994,911.853481,415.02,445.5211942,0.1037,11925.5
0.34,0.61,3.85,534.439395,919.5998041,415.02,449.3167451,0.1037,11925.5
0.34,0.61,3.9,534.57939,927.3461271,415.02,453.112296,0.1037,11925.5
0.34,0.61,3.95,534.719385,935.0924502,415.02,456.9078469,0.1037,11925.5
0.34,0.61,4,534.85938,942.8387732,415.02,460.7033977,0.1037,11925.5
0.31,0.67,3.8,534.3237,875.3783064,415.02,429.8298825,0.10385,11942.75
0.31,0.67,3.85,534.4638975,882.8165731,415.02,433.4926815,0.10385,11942.75
0.31,0.67,3.9,534.604095,890.2548397,415.02,437.1554804,0.10385,11942.75
0.31,0.67,3.95,534.7442925,897.6931063,415.02,440.8182793,0.10385,11942.75
0.31,0.67,4,534.88449,905.131373,415.02,444.4810783,0.10385,11942.75
0.33,0.63,3.8,534.3399,900.6752774,415.02,440.8122388,0.10395,11954.25
0.33,0.63,3.85,534.4802325,908.326989,415.02,444.5678863,0.10395,11954.25
0.33,0.63,3.9,534.620565,915.9787006,415.02,448.3235338,0.10395,11954.25
0.33,0.63,3.95,534.7608975,923.6304122,415.02,452.0791814,0.10395,11954.25
0.27,0.77,3.95,534.7608975,852.3693245,415.02,421.2890628,0.10395,11954.25
0.33,0.63,4,534.90123,931.2821239,415.02,455.8348289,0.10395,11954.25
0.27,0.77,4,534.90123,859.4366418,415.02,424.791664,0.10395,11954.25
0.4,0.52,3.8,534.348,998.6235567,415.02,483.1951999,0.104,11960
0.32,0.65,3.8,534.348,888.5158456,415.02,435.5813913,0.104,11960
0.4,0.52,3.85,534.4884,1007.107614,415.02,487.311471,0.104,11960
0.32,0.65,3.85,534.4884,896.0648718,415.02,439.2927882,0.104,11960
0.4,0.52,3.9,534.6288,1015.591671,415.02,491.4277421,0.104,11960
0.32,0.65,3.9,534.6288,903.6138979,415.02,443.0041851,0.104,11960
0.4,0.52,3.95,534.7692,1024.075728,415.02,495.5440132,0.104,11960
0.32,0.65,3.95,534.7692,911.1629241,415.02,446.7155819,0.104,11960
0.4,0.52,4,534.9096,1032.559785,415.02,499.6602843,0.104,11960
0.32,0.65,4,534.9096,918.7119502,415.02,450.4269788,0.104,11960
0.26,0.8,4,534.9096,849.1306405,415.02,420.3670504,0.104,11960
0.36,0.58,3.8,534.4128,943.3655785,415.02,459.4903416,0.1044,12006
0.29,0.72,3.8,534.4128,855.8922566,415.02,421.6831784,0.1044,12006
0.36,0.58,3.85,534.55374,951.3787884,415.02,463.4044354,0.1044,12006
0.29,0.72,3.85,534.55374,863.166857,415.02,425.2774496,0.1044,12006
0.36,0.58,3.9,534.69468,959.3919983,415.02,467.3185291,0.1044,12006
0.29,0.72,3.9,534.69468,870.4414573,415.02,428.8717208,0.1044,12006
0.36,0.58,3.95,534.83562,967.4052081,415.02,471.2326228,0.1044,12006
0.29,0.72,3.95,534.83562,877.7160577,415.02,432.465992,0.1044,12006
0.36,0.58,4,534.97656,975.418418,415.02,475.1467165,0.1044,12006
0.29,0.72,4,534.97656,884.9906581,415.02,436.0602633,0.1044,12006
0.38,0.55,3.8,534.429,972.2954499,415.02,472.050912,0.1045,12017.5
0.38,0.55,3.85,534.570075,980.5545711,415.02,476.0719125,0.1045,12017.5
0.38,0.55,3.9,534.71115,988.8136923,415.02,480.0929129,0.1045,12017.5
0.38,0.55,3.95,534.852225,997.0728135,415.02,484.1139134,0.1045,12017.5
0.38,0.55,4,534.9933,1005.331935,415.02,488.1349138,0.1045,12017.5
0.41,0.51,3.8,534.4371,1017.726052,415.02,491.7290165,0.10455,12023.25
0.41,0.51,3.85,534.5782425,1026.37273,415.02,495.9180441,0.10455,12023.25
0.41,0.51,3.9,534.719385,1035.019407,415.02,500.1070717,0.10455,12023.25
0.41,0.51,3.95,534.8605275,1043.666085,415.02,504.2960993,0.10455,12023.25
0.41,0.51,4,535.00167,1052.312762,415.02,508.4851269,0.10455,12023.25
0.42,0.5,3.8,534.51,1036.517848,415.02,500.0801156,0.105,12075
0.35,0.6,3.8,534.51,933.814838,415.02,455.65569,0.105,12075
0.3,0.7,3.8,534.51,871.3182901,415.02,428.6444198,0.105,12075
0.28,0.75,3.8,534.51,848.8676085,415.02,418.9465969,0.105,12075
0.42,0.5,3.85,534.65175,1045.324733,415.02,504.3404289,0.105,12075
0.35,0.6,3.85,534.65175,941.7467543,415.02,459.5371367,0.105,12075
0.3,0.7,3.85,534.65175,878.7226283,415.02,432.2974218,0.105,12075
0.28,0.75,3.85,534.65175,856.0836418,415.02,422.5180617,0.105,12075
0.42,0.5,3.9,534.7935,1054.131617,415.02,508.6007423,0.105,12075
0.35,0.6,3.9,534.7935,949.6786707,415.02,463.4185834,0.105,12075
0.3,0.7,3.9,534.7935,886.1269664,415.02,435.9504239,0.105,12075
0.28,0.75,3.9,534.7935,863.2996751,415.02,426.0895266,0.105,12075
0.42,0.5,3.95,534.93525,1062.938502,415.02,512.8610556,0.105,12075
0.35,0.6,3.95,534.93525,957.610587,415.02,467.3000301,0.105,12075
0.3,0.7,3.95,534.93525,893.5313045,415.02,439.6034259,0.105,12075
0.28,0.75,3.95,534.93525,870.5157084,415.02,429.6609915,0.105,12075
0.42,0.5,4,535.077,1071.745386,415.02,517.121369,0.105,12075
0.35,0.6,4,535.077,965.5425033,415.02,471.1814768,0.105,12075
0.3,0.7,4,535.077,900.9356426,415.02,443.2564279,0.105,12075
0.28,0.75,4,535.077,877.7317417,415.02,433.2324564,0.105,12075
0.25,0.84,4,535.077,845.7633987,415.02,419.4284208,0.105,12075
0.39,0.54,3.8,534.5586,992.3597638,415.02,481.1217844,0.1053,12109.5
0.39,0.54,3.85,534.700755,1000.789163,415.02,485.2199211,0.1053,12109.5
0.27,0.78,3.85,534.700755,847.3400458,415.02,418.892399,0.1053,12109.5
0.39,0.54,3.9,534.84291,1009.218562,415.02,489.3180578,0.1053,12109.5
0.27,0.78,3.9,534.84291,854.4837776,415.02,422.4338337,0.1053,12109.5
0.39,0.54,3.95,534.985065,1017.647962,415.02,493.4161945,0.1053,12109.5
0.27,0.78,3.95,534.985065,861.6275094,415.02,425.9752684,0.1053,12109.5
0.26,0.81,3.95,534.985065,851.0559384,415.02,421.4105887,0.1053,12109.5
0.39,0.54,4,535.12722,1026.077361,415.02,497.5143313,0.1053,12109.5
0.27,0.78,4,535.12722,868.7712412,415.02,429.5167031,0.1053,12109.5
0.26,0.81,4,535.12722,858.1136344,415.02,424.9147693,0.1053,12109.5
0.43,0.49,3.8,534.5667,1054.997182,415.02,508.2478014,0.10535,12115.25
0.43,0.49,3.85,534.7089225,1063.961859,415.02,512.5779298,0.10535,12115.25
0.43,0.49,3.9,534.851145,1072.926537,415.02,516.9080582,0.10535,12115.25
0.43,0.49,3.95,534.9933675,1081.891215,415.02,521.2381865,0.10535,12115.25
0.43,0.49,4,535.13559,1090.855892,415.02,525.5683149,0.10535,12115.25
0.34,0.62,3.8,534.5748,923.2770802,415.02,451.2968633,0.1054,12121
0.31,0.68,3.8,534.5748,885.77291,415.02,435.0876396,0.1054,12121
0.34,0.62,3.85,534.71709,931.1196289,415.02,455.1413156,0.1054,12121
0.31,0.68,3.85,534.71709,893.2989118,415.02,438.7950252,0.1054,12121
0.34,0.62,3.9,534.85938,938.9621777,415.02,458.985768,0.1054,12121
0.31,0.68,3.9,534.85938,900.8249137,415.02,442.5024108,0.1054,12121
0.34,0.62,3.95,535.00167,946.8047264,415.02,462.8302204,0.1054,12121
0.31,0.68,3.95,535.00167,908.3509155,415.02,446.2097964,0.1054,12121
0.34,0.62,4,535.14396,954.6472752,415.02,466.6746728,0.1054,12121
0.31,0.68,4,535.14396,915.8769173,415.02,449.917182,0.1054,12121
0.37,0.57,3.8,534.5829,964.3828463,415.02,469.0947737,0.10545,12126.75
0.37,0.57,3.85,534.7252575,972.5739919,415.02,473.0903835,0.10545,12126.75
0.37,0.57,3.9,534.867615,980.7651374,415.02,477.0859932,0.10545,12126.75
0.37,0.57,3.95,535.0099725,988.956283,415.02,481.081603,0.10545,12126.75
0.37,0.57,4,535.15233,997.1474286,415.02,485.0772127,0.10545,12126.75
0.44,0.48,3.8,534.6072,1073.162288,415.02,516.2313785,0.1056,12144
0.33,0.64,3.8,534.6072,911.7554257,415.02,446.4150921,0.1056,12144
0.32,0.66,3.8,534.6072,899.2529954,415.02,441.0116073,0.1056,12144
0.44,0.48,3.85,534.74976,1082.282345,415.02,520.6298511,0.1056,12144
0.33,0.64,3.85,534.74976,919.5005329,415.02,450.2182029,0.1056,12144
0.32,0.66,3.85,534.74976,906.8925869,415.02,444.7690292,0.1056,12144
0.44,0.48,3.9,534.89232,1091.402402,415.02,525.0283237,0.1056,12144
0.33,0.64,3.9,534.89232,927.24564,415.02,454.0213136,0.1056,12144
0.32,0.66,3.9,534.89232,914.5321785,415.02,448.526451,0.1056,12144
0.44,0.48,3.95,535.03488,1100.522459,415.02,529.4267964,0.1056,12144
0.33,0.64,3.95,535.03488,934.9907472,415.02,457.8244244,0.1056,12144
